N,runtime,cp_times
1679,57.96,920
1680,57.988,920
1681,57.993,920
1682,58.015,920
1683,58.015,920
1684,58.051,920
1685,58.081,920
1686,58.015,920
1687,58.097,920
1688,58.04,920
1689,58.091,920
1690,58.071,920
1691,58.081,920
1692,58.197,920
1693,58.177,920
1694,58.173,920
1695,58.187,920
1696,58.226,920
1697,58.237,920
1698,58.222,920
1699,58.246,920
1700,58.264,920
1701,58.231,920
1702,58.342,920
1703,58.267,920
1704,58.294,920
1705,58.326,920
1706,58.354,920
1707,58.357,920
1708,58.415,920
1709,58.387,920
1710,58.417,920
1711,58.427,920
1712,58.42,920
1713,58.443,920
1714,58.44,920
1715,58.462,920
1716,58.443,920
1717,58.486,920
1718,58.446,920
1719,58.531,920
1720,58.525,920
1721,58.494,920
1722,58.546,920
1723,58.542,920
1724,58.561,920
1725,58.686,920
1726,58.662,920
1727,58.676,920
1728,58.68,920
1729,58.719,920
1730,58.756,920
1731,58.837,920
1732,58.834,920
1733,58.823,920
1734,58.865,920
1735,58.834,920
1736,58.874,920
1737,58.882,920
1738,58.908,920
1739,58.928,920
1740,58.902,920
1741,58.974,920
1742,58.988,920
1743,59.25,920
1744,58.992,920
1745,58.998,920
1746,59.007,920
1747,59.017,920
1748,59.03,920
1749,59.031,920
1750,59.08,920
1751,59.06,920
1752,59.09,920
1753,59.093,920
1754,59.116,920
1755,59.06,920
1756,59.057,920
1757,59.115,920
1758,59.101,920
1759,59.124,920
1760,59.144,920
1761,59.209,920
1762,59.229,920
1763,59.225,920
1764,59.253,920
1765,59.215,920
1766,59.307,920
1767,59.318,920
1768,59.343,920
1769,59.382,920
1770,59.434,920
1771,59.438,920
1772,59.472,920
1773,59.446,920
1774,59.46,920
1775,59.51,920
1776,59.489,920
1777,59.524,920
1778,59.522,920
1779,59.542,920
1780,59.582,920
1781,59.566,920
1782,59.568,920
1783,59.536,920
1784,59.61,920
1785,59.666,920
1786,59.605,920
1787,59.623,920
1788,59.669,920
1789,59.664,920
1790,59.722,920
1791,59.738,920
1792,59.825,920
1793,59.816,920
1794,59.805,920
1795,59.826,920
1796,59.843,920
1797,59.879,920
1798,59.876,920
1799,59.884,920
1800,59.934,920
1801,59.899,920
1802,59.891,920
1803,59.969,920
1804,59.97,920
1805,60.181,920
1806,60.014,920
1807,60.029,920
1808,60.069,920
1809,60.087,920
1810,60.056,920
1811,60.156,920
1812,60.16,920
1813,60.165,920
1814,60.177,920
1815,60.209,920
1816,60.2,920
1817,60.231,920
1818,60.242,920
1819,60.339,920
1820,60.37,920
1821,60.342,920
1822,60.423,920
1823,60.447,920
1824,60.492,920
1825,60.517,920
1826,60.482,920
1827,60.577,920
1828,60.588,920
1829,60.548,920
1830,60.495,920
1831,60.623,920
1832,60.626,920
1833,60.62,920
1834,60.692,920
1835,60.651,920
1836,60.686,920
1837,60.735,920
1838,60.728,920
1839,60.764,920
1840,60.751,920
1841,60.804,920
1842,60.8,920
1843,60.819,920
1844,60.831,920
1845,60.882,920
1846,61.087,920
1847,61.026,920
1848,61.069,920
1849,61.066,920
1850,61.082,920
1851,61.129,920
1852,61.074,920
1853,61.123,920
1854,61.139,920
1855,61.167,920
1856,61.131,920
1857,61.228,920
1858,61.218,920
1859,61.241,920
1860,61.228,920
1861,61.282,920
1862,61.245,920
1863,61.289,920
1864,61.27,920
1865,61.323,920
1866,61.307,920
1867,61.33,920
1868,61.353,920
1869,61.39,920
1870,61.401,920
1871,61.395,920
1872,61.402,920
1873,61.425,920
1874,61.444,920
1875,61.487,920
1876,61.519,920
1877,61.556,920
1878,61.56,920
1879,61.595,920
1880,61.57,920
1881,61.595,920
1882,61.638,920
1883,61.641,920
1884,61.608,920
1885,61.601,920
1886,61.647,920
1887,61.672,920
1888,61.664,920
1889,61.68,920
1890,61.718,920
1891,61.799,920
1892,61.707,920
1893,61.758,920
1894,61.783,920
1895,61.844,920
1896,61.896,920
1897,61.949,920
1898,61.975,920
1899,61.949,920
1900,61.957,920
1901,62.007,920
1902,62.042,920
1903,62.056,920
1904,62.035,920
1905,62.102,920
1906,62.1,920
1907,62.136,920
1908,62.148,920
1909,62.139,920
1910,62.185,920
1911,62.181,920
1912,62.228,920
1913,62.239,920
1914,62.27,920
1915,62.274,920
1916,62.223,920
1917,62.278,920
1918,62.3,920
1919,62.258,920
1920,62.305,920
1921,62.319,920
1922,62.322,920
1923,62.381,920
1924,62.423,920
1925,62.402,920
1926,62.386,920
1927,62.434,920
1928,62.417,920
1929,62.394,920
1930,62.441,920
1931,62.479,920
1932,62.488,920
1933,62.503,920
1934,62.54,920
1935,62.527,920
1936,62.591,920
1937,62.571,920
1938,62.599,920
1939,62.627,920
1940,62.641,920
1941,62.681,920
1942,62.723,920
1943,62.762,920
1944,62.736,920
1945,62.776,920
1946,62.784,920
1947,62.795,920
1948,62.789,920
1949,62.831,920
1950,62.854,920
1951,62.901,920
1952,62.94,920
1953,62.994,920
1954,63.006,920
1955,63.008,920
1956,62.986,920
1957,63.047,920
1958,63.086,920
1959,63.111,920
1960,63.177,920
1961,63.157,920
1962,63.187,920
1963,63.262,920
1964,63.208,920
1965,63.256,920
1966,63.285,920
1967,63.275,920
1968,63.302,920
1969,63.394,920
1970,63.431,920
1971,63.409,920
1972,63.412,920
1973,63.473,920
1974,63.435,920
1975,63.468,920
1976,63.507,920
1977,63.519,920
1978,63.58,920
1979,63.584,920
1980,63.598,920
1981,63.639,920
1982,63.696,920
1983,63.704,920
1984,63.723,920
1985,63.703,920
1986,63.742,920
1987,63.762,920
1988,63.766,920
1989,63.741,920
1990,63.94,920
1991,63.775,920
1992,63.823,920
1993,63.829,920
1994,63.815,920
1995,63.878,920
1996,63.907,920
1997,63.949,920
1998,63.953,920
1999,63.933,920
2000,63.977,920
2001,64.014,920
2002,64.019,920
2003,64.013,920
2004,64.019,920
2005,64.041,920
2006,64.051,920
2007,64.055,920
2008,64.081,920
2009,64.098,920
2010,64.069,920
2011,64.128,920
2012,64.156,920
2013,64.194,920
2014,64.211,920
2015,64.207,920
2016,64.212,920
2017,64.263,920
2018,64.211,920
2019,64.259,920
2020,64.287,920
2021,64.231,920
2022,64.283,920
2023,64.346,920
2024,64.356,920
2025,64.342,920
2026,64.365,920
2027,64.431,920
2028,64.429,920
2029,64.446,920
2030,64.422,920
2031,64.449,920
2032,64.463,920
2033,64.499,920
2034,64.485,920
2035,63.93,920
2036,64.535,920
2037,64.583,920
2038,64.651,920
2039,64.632,920
2040,64.648,920
2041,64.645,920
2042,64.08,920
2043,64.668,920
2044,64.672,920
2045,64.078,920
2046,64.729,920
2047,64.7,920
2048,64.731,920
2049,64.759,920
2050,64.75,920
2051,64.768,920
2052,64.812,920
2053,64.789,920
2054,64.873,920
2055,64.884,920
2056,64.833,920
2057,64.319,920
2058,64.976,920
2059,64.406,920
2060,65.031,920
2061,65.077,920
2062,65.077,920
2063,65.09,920
2064,64.474,920
2065,65.098,920
2066,65.124,920
2067,63.943,920
2068,65.172,920
2069,64.604,920
2070,64.027,920
2071,65.265,920
2072,65.243,920
2073,65.323,920
2074,64.051,920
2075,65.303,920
2076,64.737,920
2077,65.355,920
2078,65.377,920
2079,65.389,920
2080,65.402,920
2081,65.452,920
2082,65.427,920
2083,65.483,920
2084,65.487,920
2085,65.507,920
2086,64.314,920
2087,65.564,920
2088,65.515,920
2089,65.571,920
2090,64.983,920
2091,65.59,920
2092,65.596,920
2093,65.606,920
2094,65.043,920
2095,65.651,920
2096,65.655,920
2097,65.679,920
2098,64.518,920
2099,63.905,920
2100,65.729,920
2101,64.496,920
2102,65.752,920
2103,65.774,920
2104,65.827,920
2105,65.814,920
2106,65.253,920
2107,64.038,920
2108,65.927,920
2109,64.06,920
2110,65.944,920
2111,65.945,920
2112,65.947,920
2113,65.973,920
2114,65.981,920
2115,66.011,920
2116,66.009,920
2117,66.053,920
2118,66.074,920
2119,66.086,920
2120,66.091,920
2121,64.861,920
2122,66.138,920
2123,66.121,920
2124,66.205,920
2125,66.245,920
2126,64.353,920
2127,66.24,920
2128,64.999,920
2129,66.365,920
2130,66.309,920
2131,66.332,920
2132,66.314,920
2133,64.491,920
2134,66.388,920
2135,66.384,920
2136,64.528,920
2137,64.56,920
2138,66.448,920
2139,66.432,920
2140,66.461,920
2141,65.211,920
2142,66.502,920
2143,66.51,920
2144,66.519,920
2145,66.513,920
2146,66.503,920
2147,66.49,920
2148,66.567,920
2149,66.58,920
2150,64.698,920
2151,66.618,920
2152,66.64,920
2153,64.805,920
2154,66.682,920
2155,64.776,920
2156,66.727,920
2157,66.698,920
2158,66.665,920
2159,66.75,920
2160,64.306,920
2161,66.77,920
2162,66.72,920
2163,66.848,920
2164,65.596,920
2165,64.364,920
2166,66.873,920
2167,64.958,920
2168,66.861,920
2169,66.894,920
2170,64.986,920
2171,66.936,920
2172,65.637,920
2173,64.428,920
2174,66.994,920
2175,67.009,920
2176,67.053,920
2177,67.023,920
2178,67.05,920
2179,67.126,920
2180,67.059,920
2181,67.103,920
2182,64.623,920
2183,64.022,920
2184,67.109,920
2185,67.111,920
2186,64.671,920
2187,67.122,920
2188,67.186,920
2189,64.717,920
2190,67.209,920
2191,67.274,920
2192,65.406,920
2193,64.79,920
2194,67.249,920
2195,67.266,920
2196,67.324,920
2197,64.796,920
2198,64.199,920
2199,67.333,920
2200,67.428,920
2201,64.911,920
2202,64.35,920
2203,67.463,920
2204,66.77,920
2205,64.346,920
2206,67.538,920
2207,67.534,920
2208,67.566,920
2209,67.61,920
2210,67.58,920
2211,67.582,920
2212,67.604,920
2213,67.617,920
2214,67.558,920
2215,64.484,920
2216,67.624,920
2217,67.638,920
2218,64.584,920
2219,67.703,920
2220,67.709,920
2221,64.648,920
2222,67.759,920
2223,67.796,920
2224,64.668,920
2225,64.114,920
2226,67.823,920
2227,65.23,920
2228,64.123,920
2229,67.797,920
2230,67.796,920
2231,67.851,920
2232,66.588,920
2233,64.718,920
2234,67.88,920
2235,67.902,920
2236,65.967,920
2237,67.9,920
2238,68.023,920
2239,64.887,920
2240,64.259,920
2241,67.942,920
2242,67.998,920
2243,68.108,920
2244,65.566,920
2245,64.409,920
2246,68.165,920
2247,65.046,920
2248,64.462,920
2249,68.165,920
2250,68.197,920
2251,68.195,920
2252,65.066,920
2253,68.222,920
2254,65.687,920
2255,68.245,920
2256,65.117,920
2257,68.287,920
2258,65.165,920
2259,68.287,920
2260,68.344,920
2261,68.332,920
2262,65.202,920
2263,68.387,920
2264,65.868,920
2265,64.104,920
2266,68.427,920
2267,68.432,920
2268,68.442,920
2269,68.488,920
2270,64.731,920
2271,68.493,920
2272,65.333,920
2273,68.512,920
2274,64.788,920
2275,64.238,920
2276,68.531,920
2277,68.582,920
2278,68.548,920
2279,67.949,920
2280,68.605,920
2281,68.65,920
2282,66.735,920
2283,68.737,920
2284,65.014,920
2285,64.417,920
2286,68.799,920
2287,68.71,920
2288,68.776,920
2289,68.776,920
2290,65.647,920
2291,64.479,920
2292,68.832,920
2293,68.834,920
2294,65.1,920
2295,68.844,920
2296,68.853,920
2297,65.123,920
2298,68.879,920
2299,68.874,920
2300,65.141,920
2301,64.566,920
2302,68.931,920
2303,68.89,920
2304,68.955,920
2305,68.953,920
2306,65.861,920
2307,64.61,920
2308,69.01,920
2309,64.672,920
2310,69.014,920
2311,65.26,920
2312,69.004,920
2313,68.987,920
2314,69.063,920
2315,67.129,920
2316,69.055,920
2317,65.298,920
2318,69.105,920
2319,67.786,920
2320,64.764,920
2321,69.077,920
2322,64.782,920
2323,69.094,920
2324,67.217,920
2325,69.176,920
2326,64.806,920
2327,69.197,920
2328,65.437,920
2329,69.258,920
2330,69.21,920
2331,69.26,920
2332,69.271,920
2333,64.914,920
2334,69.317,920
2335,65.508,920
2336,69.356,920
2337,69.323,920
2338,69.326,920
2339,69.374,920
2340,65.593,920
2341,64.44,920
2342,69.392,920
2343,65.678,920
2344,64.525,920
2345,69.423,920
2346,69.468,920
2347,65.024,920
2348,69.444,920
2349,69.471,920
2350,65.101,920
2351,64.521,920
2352,69.502,920
2353,65.139,920
2354,69.502,920
2355,69.531,920
2356,65.148,920
2357,69.534,920
2358,69.53,920
2359,65.15,920
2360,69.556,920
2361,69.849,920
2362,64.704,920
2363,69.718,920
2364,69.72,920
2365,65.274,920
2366,69.741,920
2367,69.726,920
2368,65.328,920
2369,69.768,920
2370,65.39,920
2371,69.892,920
2372,64.808,920
2373,69.8,920
2374,69.851,920
2375,69.868,920
2376,64.907,920
2377,69.887,920
2378,64.905,920
2379,69.91,920
2380,69.958,920
2381,69.969,920
2382,68.714,920
2383,65.036,920
2384,70.039,920
2385,70.04,920
2386,65.65,920
2387,64.465,920
2388,70.058,920
2389,70.063,920
2390,70.109,920
2391,65.746,920
2392,64.542,920
2393,70.16,920
2394,70.164,920
2395,65.179,920
2396,70.195,920
2397,70.213,920
2398,69.601,920
2399,65.228,920
2400,70.241,920
2401,65.259,920
2402,70.313,920
2403,70.307,920
2404,67.115,920
2405,64.747,920
2406,70.404,920
2407,70.457,920
2408,70.392,920
2409,68.415,920
2410,70.429,920
2411,70.448,920
2412,67.242,920
2413,70.443,920
2414,65.428,920
2415,70.442,920
2416,65.579,920
2417,70.48,920
2418,66.085,920
2419,70.473,920
2420,66.064,920
2421,64.393,920
2422,70.558,920
2423,70.556,920
2424,64.958,920
2425,70.649,920
2426,70.704,920
2427,68.632,920
2428,66.199,920
2429,70.679,920
2430,65.651,920
2431,64.48,920
2432,70.694,920
2433,70.737,920
2434,70.774,920
2435,70.718,920
2436,65.679,920
2437,64.529,920
2438,70.744,920
2439,65.125,920
2440,70.82,920
2441,65.767,920
2442,70.828,920
2443,70.782,920
2444,70.849,920
2445,66.978,920
2446,70.873,920
2447,70.873,920
2448,70.944,920
2449,66.46,920
2450,70.942,920
2451,65.892,920
2452,64.786,920
2453,71.004,920
2454,65.968,920
2455,71.054,920
2456,71.039,920
2457,65.424,920
2458,71.089,920
2459,71.064,920
2460,65.419,920
2461,71.057,920
2462,71.101,920
2463,65.453,920
2464,71.204,920
2465,66.133,920
2466,71.236,920
2467,71.25,920
2468,71.194,920
2469,71.251,920
2470,66.742,920
2471,64.976,920
2472,71.236,920
2473,71.248,920
2474,71.253,920
2475,71.439,920
2476,67.37,920
2477,71.299,920
2478,71.272,920
2479,71.269,920
2480,67.435,920
2481,71.365,920
2482,65.097,920
2483,71.355,920
2484,71.37,920
2485,65.695,920
2486,71.379,920
2487,71.4,920
2488,65.722,920
2489,71.426,920
2490,71.407,920
2491,65.796,920
2492,71.425,920
2493,71.46,920
2494,65.186,920
2495,64.723,920
2496,71.534,920
2497,71.534,920
2498,71.584,920
2499,71.631,920
2500,65.289,920
2501,71.622,920
2502,65.952,920
2503,71.61,920
2504,65.973,920
2505,71.659,920
2506,71.669,920
2507,71.66,920
2508,65.445,920
2509,71.763,920
2510,65.526,920
2511,71.783,920
2512,66.079,920
2513,71.997,920
2514,71.892,920
2515,71.804,920
2516,71.853,920
2517,68.582,920
2518,65.057,920
2519,71.958,920
2520,72.023,920
2521,65.663,920
2522,71.948,920
2523,65.679,920
2524,65.164,920
2525,72.057,920
2526,67.573,920
2527,72.087,920
2528,66.43,920
2529,64.776,920
2530,72.235,920
2531,72.195,920
2532,72.186,920
2533,72.194,920
2534,65.574,920
2535,72.278,920
2536,65.975,920
2537,72.302,920
2538,72.328,920
2539,72.295,920
2540,72.345,920
2541,69.631,920
2542,65.465,920
2543,72.294,920
2544,72.367,920
2545,72.426,920
2546,72.373,920
2547,67.845,920
2548,72.457,920
2549,66.149,920
2550,65.077,920
2551,72.498,920
2552,66.149,920
2553,72.497,920
2554,65.665,920
2555,64.523,920
2556,72.569,920
2557,72.562,920
2558,65.678,920
2559,72.623,920
2560,72.605,920
2561,66.187,920
2562,65.137,920
2563,72.612,920
2564,72.684,920
2565,72.681,920
2566,72.716,920
2567,65.715,920
2568,72.638,920
2569,72.721,920
2570,65.78,920
2571,65.288,920
2572,72.739,920
2573,66.975,920
2574,64.805,920
2575,72.831,920
2576,66.505,920
2577,66.499,920
2578,72.852,920
2579,65.948,920
2580,64.872,920
2581,72.946,920
2582,65.983,920
2583,64.9,920
2584,72.992,920
2585,65.506,920
2586,72.959,920
2587,66.588,920
2588,66.216,920
2589,73.04,920
2590,73.004,920
2591,67.804,920
2592,73.031,920
2593,65.563,920
2594,73.059,920
2595,73.067,920
2596,66.087,920
2597,73.143,920
2598,73.117,920
2599,66.689,920
2600,66.196,920
2601,73.097,920
2602,65.634,920
2603,65.039,920
2604,73.117,920
2605,65.657,920
2606,64.506,920
2607,73.156,920
2608,73.228,920
2609,73.299,920
2610,73.294,920
2611,73.291,920
2612,73.321,920
2613,69.323,920
2614,65.247,920
2615,64.689,920
2616,73.406,920
2617,73.418,920
2618,66.454,920
2619,64.735,920
2620,73.473,920
2621,66.468,920
2622,65.874,920
2623,73.481,920
2624,66.503,920
2625,64.818,920
2626,73.543,920
2627,66.547,920
2628,64.848,920
2629,73.599,920
2630,66.596,920
2631,64.901,920
2632,73.612,920
2633,73.692,920
2634,66.141,920
2635,73.65,920
2636,73.748,920
2637,66.111,920
2638,73.758,920
2639,66.097,920
2640,73.779,920
2641,73.783,920
2642,73.821,920
2643,73.825,920
2644,66.188,920
2645,65.072,920
2646,73.829,920
2647,67.406,920
2648,65.124,920
2649,73.921,920
2650,73.852,920
2651,73.926,920
2652,68.004,920
2653,73.986,920
2654,65.765,920
2655,73.922,920
2656,67.475,920
2657,73.971,920
2658,65.807,920
2659,73.961,920
2660,74.059,920
2661,65.861,920
2662,65.309,920
2663,74.089,920
2664,74.108,920
2665,74.113,920
2666,72.741,920
2667,65.969,920
2668,74.199,920
2669,67.667,920
2670,74.173,920
2671,66.55,920
2672,66.008,920
2673,74.252,920
2674,68.961,920
2675,65.492,920
2676,74.264,920
2677,66.053,920
2678,64.997,920
2679,74.318,920
2680,74.38,920
2681,74.306,920
2682,74.306,920
2683,66.118,920
2684,74.417,920
2685,66.142,920
2686,74.455,920
2687,74.423,920
2688,74.423,920
2689,74.454,920
2690,66.249,920
2691,65.088,920
2692,74.549,920
2693,66.295,920
2694,65.192,920
2695,74.599,920
2696,66.335,920
2697,65.23,920
2698,74.542,920
2699,68.058,920
2700,74.584,920
2701,65.784,920
2702,74.643,920
2703,74.651,920
2704,66.448,920
2705,65.344,920
2706,74.652,920
2707,66.467,920
2708,65.402,920
2709,74.813,920
2710,74.798,920
2711,74.823,920
2712,74.881,920
2713,66.734,920
2714,64.948,920
2715,74.96,920
2716,74.956,920
2717,66.05,920
2718,74.964,920
2719,75.018,920
2720,74.273,920
2721,74.97,920
2722,66.152,920
2723,75.005,920
2724,67.908,920
2725,75.035,920
2726,66.767,920
2727,75.074,920
2728,67.952,920
2729,75.167,920
2730,66.229,920
2731,65.172,920
2732,75.136,920
2733,75.132,920
2734,75.174,920
2735,75.193,920
2736,66.302,920
2737,75.2,920
2738,66.926,920
2739,66.298,920
2740,75.281,920
2741,75.29,920
2742,75.255,920
2743,66.423,920
2744,64.748,920
2745,75.31,920
2746,71.222,920
2747,67.002,920
2748,75.358,920
2749,66.436,920
2750,65.968,920
2751,75.39,920
2752,66.018,920
2753,64.844,920
2754,75.456,920
2755,75.417,920
2756,66.02,920
2757,75.499,920
2758,75.517,920
2759,66.039,920
2760,64.937,920
2761,75.529,920
2762,75.525,920
2763,75.472,920
2764,75.558,920
2765,66.031,920
2766,75.539,920
2767,66.605,920
2768,75.557,920
2769,72.837,920
2770,65.584,920
2771,75.601,920
2772,75.65,920
2773,75.591,920
2774,75.689,920
2775,66.187,920
2776,65.066,920
2777,75.669,920
2778,75.763,920
2779,66.219,920
2780,75.726,920
2781,75.816,920
2782,75.806,920
2783,68.609,920
2784,75.797,920
2785,66.988,920
2786,65.74,920
2787,75.869,920
2788,68.643,920
2789,66.322,920
2790,75.797,920
2791,66.871,920
2792,65.244,920
2793,75.925,920
2794,74.508,920
2795,66.903,920
2796,75.905,920
2797,67.573,920
2798,75.937,920
2799,75.249,920
2800,75.953,920
2801,66.482,920
2802,76.005,920
2803,76.021,920
2804,66.482,920
2805,65.41,920
2806,76.117,920
2807,66.565,920
2808,65.408,920
2809,76.107,920
2810,67.092,920
2811,64.899,920
2812,76.06,920
2813,76.145,920
2814,66.578,920
2815,76.081,920
2816,76.174,920
2817,66.049,920
2818,76.242,920
2819,76.189,920
2820,66.081,920
2821,76.187,920
2822,76.225,920
2823,66.098,920
2824,76.438,920
2825,76.264,920
2826,67.824,920
2827,76.308,920
2828,70.832,920
2829,65.581,920
2830,76.306,920
2831,67.859,920
2832,76.349,920
2833,66.794,920
2834,65.15,920
2835,76.382,920
2836,73.578,920
2837,66.283,920
2838,76.446,920
2839,66.84,920
2840,66.325,920
2841,76.46,920
2842,66.33,920
2843,76.481,920
2844,76.501,920
2845,66.311,920
2846,76.523,920
2847,76.467,920
2848,66.362,920
2849,76.564,920
2850,68.071,920
2851,76.577,920
2852,66.429,920
2853,76.539,920
2854,76.64,920
2855,67.513,920
2856,76.565,920
2857,66.985,920
2858,65.526,920
2859,76.605,920
2860,68.2,920
2861,65.381,920
2862,76.68,920
2863,76.716,920
2864,66.52,920
2865,76.738,920
2866,76.768,920
2867,67.168,920
2868,65.485,920
2869,76.781,920
2870,66.619,920
2871,76.891,920
2872,76.801,920
2873,72.047,920
2874,66.04,920
2875,76.855,920
2876,76.856,920
2877,76.85,920
2878,76.913,920
2879,76.918,920
2880,67.26,920
2881,65.574,920
2882,77.005,920
2883,76.981,920
2884,66.173,920
2885,77.026,920
2886,76.984,920
2887,66.828,920
2888,66.284,920
2889,77.152,920
2890,66.29,920
2891,77.12,920
2892,67.468,920
2893,77.134,920
2894,68.073,920
2895,77.232,920
2896,67.545,920
2897,66.404,920
2898,77.249,920
2899,66.436,920
2900,77.349,920
2901,77.344,920
2902,66.491,920
2903,77.366,920
2904,77.407,920
2905,66.528,920
2906,77.398,920
2907,77.381,920
2908,66.578,920
2909,77.401,920
2910,66.574,920
2911,77.481,920
2912,77.495,920
2913,77.497,920
2914,77.535,920
2915,72.576,920
2916,66.073,920
2917,77.551,920
2918,77.512,920
2919,66.641,920
2920,77.521,920
2921,77.532,920
2922,66.686,920
2923,66.308,920
2924,77.598,920
2925,67.332,920
2926,65.126,920
2927,77.759,920
2928,77.701,920
2929,77.748,920
2930,66.836,920
2931,65.781,920
2932,77.772,920
2933,77.821,920
2934,66.336,920
2935,77.8,920
2936,77.941,920
2937,66.376,920
2938,77.964,920
2939,77.973,920
2940,66.476,920
2941,77.984,920
2942,77.998,920
2943,66.494,920
2944,78.044,920
2945,78.079,920
2946,66.548,920
2947,78.053,920
2948,78.034,920
2949,66.581,920
2950,78.039,920
2951,78.131,920
2952,66.592,920
2953,78.086,920
2954,78.119,920
2955,66.603,920
2956,78.127,920
2957,71.292,920
2958,66.124,920
2959,78.196,920
2960,67.198,920
2961,78.147,920
2962,67.808,920
2963,65.097,920
2964,78.218,920
2965,78.201,920
2966,78.244,920
2967,68.401,920
2968,78.252,920
2969,66.717,920
2970,66.242,920
2971,78.262,920
2972,67.302,920
2973,66.777,920
2974,78.339,920
2975,70.253,920
2976,65.688,920
2977,78.393,920
2978,68.549,920
2979,65.733,920
2980,78.438,920
2981,76.192,920
2982,66.372,920
2983,78.489,920
2984,78.482,920
2985,78.511,920
2986,68.649,920
2987,78.495,920
2988,66.401,920
2989,78.557,920
2990,69.822,920
2991,66.913,920
2992,78.564,920
2993,67.537,920
2994,65.385,920
2995,78.564,920
2996,78.562,920
2997,66.473,920
2998,78.632,920
2999,78.622,920
3000,67.737,920
3001,78.82,920
3002,78.84,920
3003,66.713,920
3004,78.905,920
3005,68.387,920
3006,67.828,920
3007,65.694,920
3008,78.929,920
3009,78.931,920
3010,66.797,920
3011,78.999,920
3012,79.037,920
3013,66.817,920
3014,66.836,920
3015,79.006,920
3016,66.86,920
3017,66.324,920
3018,79.095,920
3019,66.945,920
3020,66.986,920
3021,79.199,920
3022,71.05,920
3023,65.914,920
3024,79.194,920
3025,73.587,920
3026,65.927,920
3027,79.287,920
3028,67.06,920
3029,66.495,920
3030,79.232,920
3031,67.075,920
3032,65.465,920
3033,79.327,920
3034,79.312,920
3035,79.33,920
3036,79.398,920
3037,79.372,920
3038,66.592,920
3039,79.37,920
3040,77.921,920
3041,66.672,920
3042,79.434,920
3043,79.419,920
3044,66.629,920
3045,79.44,920
3046,79.51,920
3047,79.543,920
3048,67.3,920
3049,65.7,920
3050,79.53,920
3051,67.303,920
3052,65.726,920
3053,79.643,920
3054,67.331,920
3055,65.771,920
3056,79.64,920
3057,75.979,920
3058,66.334,920
3059,79.695,920
3060,79.722,920
3061,66.878,920
3062,79.716,920
3063,79.746,920
3064,68.005,920
3065,79.751,920
3066,72.136,920
3067,65.909,920
3068,79.818,920
3069,79.767,920
3070,66.961,920
3071,66.478,920
3072,79.904,920
3073,72.295,920
3074,65.982,920
3075,79.903,920
3076,67.007,920
3077,67.077,920
3078,79.994,920
3079,67.072,920
3080,66.591,920
3081,80.019,920
3082,72.948,920
3083,67.65,920
3084,80.027,920
3085,66.622,920
3086,80.103,920
3087,68.838,920
3088,80.127,920
3089,66.666,920
3090,80.177,920
3091,80.23,920
3092,66.725,920
3093,80.2,920
3094,80.236,920
3095,66.79,920
3096,66.867,920
3097,80.337,920
3098,67.441,920
3099,65.846,920
3100,80.43,920
3101,80.467,920
3102,80.459,920
3103,80.523,920
3104,80.522,920
3105,67.011,920
3106,80.459,920
3107,67.553,920
3108,80.577,920
3109,67.069,920
3110,65.513,920
3111,80.618,920
3112,68.184,920
3113,66.061,920
3114,80.674,920
3115,69.876,920
3116,65.562,920
3117,80.728,920
3118,80.716,920
3119,80.71,920
3120,76.348,920
3121,80.753,920
3122,67.183,920
3123,66.685,920
3124,80.74,920
3125,67.212,920
3126,66.746,920
3127,80.859,920
3128,68.374,920
3129,80.824,920
3130,68.426,920
3131,80.876,920
3132,69.01,920
3133,80.889,920
3134,67.318,920
3135,66.99,920
3136,81.003,920
3137,66.869,920
3138,65.853,920
3139,80.97,920
3140,67.459,920
3141,65.839,920
3142,81.061,920
3143,67.432,920
3144,65.889,920
3145,81.102,920
3146,81.067,920
3147,66.947,920
3148,81.118,920
3149,70.347,920
3150,65.944,920
3151,81.149,920
3152,74.74,920
3153,67.595,920
3154,81.235,920
3155,67.567,920
3156,65.503,920
3157,81.203,920
3158,69.823,920
3159,66.054,920
3160,81.222,920
3161,79.043,920
3162,67.136,920
3163,81.33,920
3164,81.319,920
3165,67.341,920
3166,81.369,920
3167,81.434,920
3168,67.219,920
3169,81.467,920
3170,81.514,920
3171,66.754,920
3172,81.49,920
3173,68.967,920
3174,81.572,920
3175,67.337,920
3176,66.801,920
3177,81.606,920
3178,67.382,920
3179,65.855,920
3180,81.669,920
3181,67.416,920
3182,66.018,920
3183,81.712,920
3184,77.271,920
3185,66.973,920
3186,81.746,920
3187,67.497,920
3188,67.006,920
3189,81.861,920
3190,67.551,920
3191,67.042,920
3192,66.037,920
3193,65.504,920
3194,81.936,920
3195,67.651,920
3196,65.593,920
3197,82.008,920
3198,81.986,920
3199,82.03,920
3200,82.091,920
3201,67.226,920
3202,82.204,920
3203,81.382,920
3204,67.372,920
3205,66.815,920
3206,82.193,920
3207,82.246,920
3208,68.422,920
3209,82.3,920
3210,82.307,920
3211,69.026,920
3212,82.344,920
3213,68.483,920
3214,82.378,920
3215,67.474,920
3216,66.966,920
3217,82.452,920
3218,66.999,920
3219,82.453,920
3220,68.069,920
3221,65.984,920
3222,82.496,920
3223,79.417,920
3224,77.302,920
3225,66.572,920
3226,82.541,920
3227,69.238,920
3228,82.563,920
3229,67.141,920
3230,82.609,920
3231,68.783,920
3232,66.102,920
