N,runtime,cp_times
1681,9.011,0
1682,9.036,0
1683,9.074,0
1684,9.133,0
1685,9.048,0
1686,9.047,0
1687,9.112,0
1688,9.064,0
1689,9.102,0
1690,9.08,0
1691,9.058,0
1692,9.055,0
1693,9.047,0
1694,9.122,0
1695,9.073,0
1696,9.032,0
1697,9.076,0
1698,9.1,0
1699,9.071,0
1700,9.097,0
1701,9.082,0
1702,9.044,0
1703,9.035,0
1704,9.06,0
1705,9.09,0
1706,9.08,0
1707,9.041,0
1708,9.092,0
1709,9.044,0
1710,9.092,0
1711,9.062,0
1712,9.065,0
1713,9.039,0
1714,9.128,0
1715,9.051,0
1716,9.049,0
1717,9.085,0
1718,9.056,0
1719,9.098,0
1720,9.094,0
1721,9.078,0
1722,9.079,0
1723,9.064,0
1724,9.064,0
1725,9.077,0
1726,9.08,0
1727,9.071,0
1728,9.076,0
1729,9.041,0
1730,9.032,0
1731,9.121,0
1732,9.086,0
1733,9.037,0
1734,9.077,0
1735,9.114,0
1736,9.087,0
1737,9.051,0
1738,9.095,0
1739,9.088,0
1740,9.025,0
1741,9.073,0
1742,9.084,0
1743,9.132,0
1744,9.07,0
1745,9.125,0
1746,9.055,0
1747,9.076,0
1748,9.131,0
1749,9.096,0
1750,9.087,0
1751,9.048,0
1752,9.078,0
1753,9.094,0
1754,9.053,0
1755,9.1,0
1756,9.082,0
1757,9.048,0
1758,9.07,0
1759,9.07,0
1760,9.055,0
1761,9.107,0
1762,9.186,0
1763,9.015,0
1764,9.102,0
1765,9.026,0
1766,9.011,0
1767,9.066,0
1768,9.179,0
1769,9.03,0
1770,9.093,0
1771,9.078,0
1772,9.047,0
1773,9.114,0
1774,9.062,0
1775,9.065,0
1776,9.086,0
1777,9.099,0
1778,9.112,0
1779,9.108,0
1780,9.059,0
1781,9.063,0
1782,9.127,0
1783,9.054,0
1784,9.089,0
1785,9.089,0
1786,9.073,0
1787,9.087,0
1788,9.054,0
1789,9.055,0
1790,9.055,0
1791,9.087,0
1792,9.119,0
1793,9.117,0
1794,9.056,0
1795,9.044,0
1796,9.046,0
1797,9.042,0
1798,9.047,0
1799,9.159,0
1800,9.065,0
1801,9.106,0
1802,9.049,0
1803,9.078,0
1804,9.103,0
1805,9.071,0
1806,9.054,0
1807,9.087,0
1808,9.097,0
1809,9.068,0
1810,9.118,0
1811,9.065,0
1812,9.097,0
1813,9.12,0
1814,9.074,0
1815,9.084,0
1816,9.089,0
1817,9.056,0
1818,9.087,0
1819,9.114,0
1820,9.141,0
1821,9.068,0
1822,9.057,0
1823,9.105,0
1824,9.08,0
1825,9.103,0
1826,9.048,0
1827,9.064,0
1828,9.041,0
1829,9.063,0
1830,9.063,0
1831,9.045,0
1832,9.099,0
1833,9.116,0
1834,9.023,0
1835,9.034,0
1836,9.038,0
1837,9.083,0
1838,9.09,0
1839,9.06,0
1840,9.051,0
1841,9.101,0
1842,9.065,0
1843,9.131,0
1844,9.222,0
1845,9.056,0
1846,9.092,0
1847,9.071,0
1848,9.055,0
1849,9.08,0
1850,9.035,0
1851,9.077,0
1852,9.082,0
1853,9.086,0
1854,9.107,0
1855,9.147,0
1856,9.082,0
1857,9.077,0
1858,9.057,0
1859,9.041,0
1860,9.079,0
1861,9.018,0
1862,9.084,0
1863,9.077,0
1864,9.105,0
1865,9.134,0
1866,9.089,0
1867,9.121,0
1868,9.044,0
1869,9.049,0
1870,9.109,0
1871,9.062,0
1872,9.083,0
1873,9.099,0
1874,9.045,0
1875,9.11,0
1876,9.132,0
1877,9.092,0
1878,9.043,0
1879,9.098,0
1880,9.027,0
1881,9.128,0
1882,9.093,0
1883,9.027,0
1884,9.072,0
1885,9.061,0
1886,9.098,0
1887,9.099,0
1888,9.017,0
1889,9.15,0
1890,9.113,0
1891,9.074,0
1892,9.13,0
1893,9.052,0
1894,9.059,0
1895,9.059,0
1896,9.099,0
1897,9.059,0
1898,9.049,0
1899,9.051,0
1900,9.064,0
1901,9.073,0
1902,9.03,0
1903,9.059,0
1904,9.123,0
1905,9.03,0
1906,9.096,0
1907,9.076,0
1908,9.037,0
1909,9.132,0
1910,9.092,0
1911,9.099,0
1912,9.074,0
1913,9.085,0
1914,9.075,0
1915,9.058,0
1916,9.108,0
1917,9.113,0
1918,9.057,0
1919,9.094,0
1920,9.079,0
1921,9.101,0
1922,9.066,0
1923,9.109,0
1924,9.07,0
1925,9.124,0
1926,9.065,0
1927,9.067,0
1928,9.031,0
1929,9.112,0
1930,9.068,0
1931,9.081,0
1932,9.094,0
1933,9.036,0
1934,9.086,0
1935,9.08,0
1936,9.107,0
1937,9.086,0
1938,9.066,0
1939,9.093,0
1940,9.067,0
1941,9.092,0
1942,9.084,0
1943,9.111,0
1944,9.122,0
1945,9.051,0
1946,9.079,0
1947,9.075,0
1948,9.141,0
1949,9.11,0
1950,9.101,0
1951,9.015,0
1952,9.037,0
1953,9.034,0
1954,9.117,0
1955,9.111,0
1956,9.114,0
1957,9.107,0
1958,9.064,0
1959,9.081,0
1960,9.11,0
1961,9.091,0
1962,9.061,0
1963,9.136,0
1964,9.093,0
1965,9.013,0
1966,9.025,0
1967,9.061,0
1968,9.187,0
1969,9.123,0
1970,9.053,0
1971,9.11,0
1972,9.1,0
1973,9.078,0
1974,9.084,0
1975,9.088,0
1976,9.111,0
1977,9.07,0
1978,9.051,0
1979,9.094,0
1980,9.051,0
1981,9.1,0
1982,9.096,0
1983,9.116,0
1984,9.099,0
1985,9.095,0
1986,9.068,0
1987,9.038,0
1988,9.061,0
1989,9.113,0
1990,9.118,0
1991,9.07,0
1992,9.121,0
1993,9.03,0
1994,9.119,0
1995,9.076,0
1996,9.082,0
1997,9.074,0
1998,9.149,0
1999,9.095,0
2000,9.081,0
2001,9.11,0
2002,9.116,0
2003,9.078,0
2004,9.039,0
2005,9.043,0
2006,9.062,0
2007,9.125,0
2008,9.09,0
2009,9.095,0
2010,9.031,0
2011,9.088,0
2012,9.087,0
2013,9.089,0
2014,9.035,0
2015,9.12,0
2016,9.112,0
2017,9.117,0
2018,9.154,0
2019,9.062,0
2020,9.036,0
2021,9.115,0
2022,9.09,0
2023,9.083,0
2024,9.058,0
2025,9.062,0
2026,9.106,0
2027,9.128,0
2028,9.069,0
2029,9.097,0
2030,9.036,0
2031,9.033,0
2032,9.151,0
2033,9.155,0
2034,9.018,0
2035,9.09,0
2036,9.092,0
2037,9.104,0
2038,9.022,0
2039,9.091,0
2040,9.097,0
2041,9.057,0
2042,9.109,0
2043,9.095,0
2044,9.081,0
2045,9.108,0
2046,9.111,0
2047,9.019,0
2048,9.108,0
2049,9.083,0
2050,9.073,0
2051,9.09,0
2052,9.092,0
2053,9.073,0
2054,9.079,0
2055,9.084,0
2056,9.038,0
2057,9.092,0
2058,9.12,0
2059,9.083,0
2060,9.091,0
2061,9.095,0
2062,9.058,0
2063,9.072,0
2064,9.069,0
2065,9.118,0
2066,9.073,0
2067,9.112,0
2068,9.015,0
2069,9.057,0
2070,9.081,0
2071,9.057,0
2072,9.079,0
2073,9.057,0
2074,9.089,0
2075,9.045,0
2076,9.035,0
2077,9.061,0
2078,9.092,0
2079,9.046,0
2080,9.097,0
2081,9.093,0
2082,9.128,0
2083,9.062,0
2084,9.071,0
2085,9.135,0
2086,9.116,0
2087,9.058,0
2088,9.111,0
2089,9.103,0
2090,9.087,0
2091,9.112,0
2092,9.176,0
2093,9.064,0
2094,9.046,0
2095,9.02,0
2096,9.051,0
2097,9.119,0
2098,9.048,0
2099,9.056,0
2100,9.068,0
2101,9.051,0
2102,9.255,0
2103,9.052,0
2104,9.03,0
2105,9.114,0
2106,9.046,0
2107,9.074,0
2108,9.106,0
2109,9.037,0
2110,9.087,0
2111,9.1,0
2112,9.033,0
2113,9.064,0
2114,9.083,0
2115,9.071,0
2116,9.08,0
2117,9.094,0
2118,9.03,0
2119,9.042,0
2120,9.106,0
2121,9.086,0
2122,9.086,0
2123,9.111,0
2124,9.134,0
2125,9.134,0
2126,9.101,0
2127,9.114,0
2128,9.083,0
2129,9.048,0
2130,9.144,0
2131,9.101,0
2132,9.215,0
2133,9.08,0
2134,9.094,0
2135,9.082,0
2136,9.103,0
2137,9.055,0
2138,9.048,0
2139,9.083,0
2140,9.117,0
2141,9.12,0
2142,9.069,0
2143,9.089,0
2144,9.062,0
2145,9.092,0
2146,9.107,0
2147,9.057,0
2148,9.07,0
2149,9.054,0
2150,9.087,0
2151,9.087,0
2152,9.16,0
2153,9.042,0
2154,9.051,0
2155,9.091,0
2156,9.088,0
2157,9.042,0
2158,9.09,0
2159,9.044,0
2160,9.132,0
2161,9.089,0
2162,9.084,0
2163,9.104,0
2164,9.056,0
2165,9.053,0
2166,9.049,0
2167,9.06,0
2168,9.043,0
2169,9.151,0
2170,9.068,0
2171,9.048,0
2172,9.081,0
2173,9.042,0
2174,9.122,0
2175,9.024,0
2176,9.025,0
2177,9.095,0
2178,9.036,0
2179,9.27,0
2180,9.062,0
2181,9.128,0
2182,9.068,0
2183,9.094,0
2184,9.039,0
2185,9.051,0
2186,9.077,0
2187,9.061,0
2188,9.122,0
2189,9.074,0
2190,9.048,0
2191,9.161,0
2192,9.09,0
2193,9.067,0
2194,9.096,0
2195,9.101,0
2196,9.074,0
2197,9.079,0
2198,9.151,0
2199,9.031,0
2200,9.047,0
2201,9.11,0
2202,9.037,0
2203,9.099,0
2204,9.093,0
2205,9.089,0
2206,9.027,0
2207,9.072,0
2208,9.051,0
2209,9.074,0
2210,9.117,0
2211,9.102,0
2212,9.051,0
2213,9.068,0
2214,9.104,0
2215,9.05,0
2216,9.087,0
2217,9.051,0
2218,9.071,0
2219,9.107,0
2220,9.091,0
2221,9.128,0
2222,9.114,0
2223,9.067,0
2224,9.106,0
2225,9.124,0
2226,9.074,0
2227,9.079,0
2228,9.04,0
2229,9.12,0
2230,9.107,0
2231,9.095,0
2232,9.061,0
2233,9.104,0
2234,9.037,0
2235,9.086,0
2236,9.069,0
2237,9.097,0
2238,9.063,0
2239,9.025,0
2240,9.08,0
2241,9.112,0
2242,9.11,0
2243,9.084,0
2244,9.053,0
2245,9.092,0
2246,9.065,0
2247,9.064,0
2248,9.089,0
2249,9.076,0
2250,9.038,0
2251,9.049,0
2252,9.05,0
2253,9.08,0
2254,9.078,0
2255,9.068,0
2256,9.061,0
2257,9.078,0
2258,9.089,0
2259,9.081,0
2260,9.043,0
2261,9.07,0
2262,9.109,0
2263,9.105,0
2264,9.115,0
2265,9.065,0
2266,9.098,0
2267,9.076,0
2268,9.097,0
2269,9.078,0
2270,9.043,0
2271,9.132,0
2272,9.032,0
2273,9.09,0
2274,9.081,0
2275,9.099,0
2276,9.084,0
2277,9.081,0
2278,9.047,0
2279,9.065,0
2280,9.084,0
2281,9.091,0
2282,9.058,0
2283,9.074,0
2284,9.065,0
2285,9.08,0
2286,9.103,0
2287,9.065,0
2288,9.094,0
2289,9.074,0
2290,9.117,0
2291,9.057,0
2292,9.093,0
2293,9.064,0
2294,9.052,0
2295,9.098,0
2296,9.164,0
2297,9.101,0
2298,9.129,0
2299,9.095,0
2300,9.058,0
2301,9.117,0
2302,9.066,0
2303,9.025,0
2304,9.195,0
2305,9.075,0
2306,9.095,0
2307,9.122,0
2308,9.036,0
2309,9.053,0
2310,9.062,0
2311,9.08,0
2312,9.078,0
2313,9.06,0
2314,9.054,0
2315,9.035,0
2316,9.109,0
2317,9.051,0
2318,9.117,0
2319,9.086,0
2320,9.17,0
2321,9.105,0
2322,9.089,0
2323,9.116,0
2324,9.062,0
2325,9.113,0
2326,9.051,0
2327,9.064,0
2328,9.109,0
2329,9.128,0
2330,9.098,0
2331,9.084,0
2332,9.126,0
2333,9.082,0
2334,9.109,0
2335,9.113,0
2336,9.132,0
2337,9.074,0
2338,9.039,0
2339,9.177,0
2340,9.072,0
2341,9.118,0
2342,9.058,0
2343,9.056,0
2344,9.04,0
2345,9.041,0
2346,9.039,0
2347,9.1,0
2348,9.137,0
2349,9.084,0
2350,9.068,0
2351,9.089,0
2352,9.103,0
2353,9.109,0
2354,9.082,0
2355,9.133,0
2356,9.024,0
2357,9.121,0
2358,9.102,0
2359,9.105,0
2360,9.094,0
2361,9.111,0
2362,9.086,0
2363,9.138,0
2364,9.071,0
2365,9.095,0
2366,9.059,0
2367,9.104,0
2368,9.104,0
2369,9.084,0
2370,9.091,0
2371,9.092,0
2372,9.095,0
2373,9.092,0
2374,9.056,0
2375,9.072,0
2376,9.094,0
2377,9.075,0
2378,9.129,0
2379,9.141,0
2380,9.105,0
2381,9.077,0
2382,9.087,0
2383,9.05,0
2384,9.093,0
2385,9.094,0
2386,9.036,0
2387,9.058,0
2388,9.018,0
2389,9.092,0
2390,9.102,0
2391,9.1,0
2392,9.048,0
2393,9.068,0
2394,9.069,0
2395,9.12,0
2396,9.028,0
2397,9.036,0
2398,9.078,0
2399,9.046,0
2400,9.028,0
2401,9.016,0
2402,9.118,0
2403,9.124,0
2404,9.05,0
2405,9.055,0
2406,9.099,0
2407,9.06,0
2408,9.102,0
2409,9.17,0
2410,9.08,0
2411,9.045,0
2412,9.087,0
2413,9.115,0
2414,9.193,0
2415,9.061,0
2416,9.113,0
2417,9.013,0
2418,9.062,0
2419,9.08,0
2420,9.031,0
2421,9.104,0
2422,9.087,0
2423,9.066,0
2424,9.05,0
2425,9.074,0
2426,9.075,0
2427,9.069,0
2428,9.053,0
2429,9.082,0
2430,9.076,0
2431,9.083,0
2432,9.063,0
2433,9.089,0
2434,9.096,0
2435,9.066,0
2436,9.076,0
2437,9.041,0
2438,9.118,0
2439,9.062,0
2440,9.08,0
2441,9.095,0
2442,9.081,0
2443,9.069,0
2444,9.089,0
2445,9.114,0
2446,9.051,0
2447,9.076,0
2448,9.114,0
2449,9.12,0
2450,9.064,0
2451,9.065,0
2452,9.053,0
2453,9.045,0
2454,9.065,0
2455,9.136,0
2456,9.044,0
2457,9.081,0
2458,9.035,0
2459,9.095,0
2460,9.091,0
2461,9.091,0
2462,9.095,0
2463,9.062,0
2464,9.042,0
2465,9.057,0
2466,9.098,0
2467,9.119,0
2468,9.084,0
2469,9.095,0
2470,9.065,0
2471,9.121,0
2472,9.08,0
2473,9.15,0
2474,9.046,0
2475,9.073,0
2476,9.062,0
2477,9.063,0
2478,9.081,0
2479,9.052,0
2480,9.08,0
2481,9.104,0
2482,9.105,0
2483,9.052,0
2484,9.077,0
2485,9.067,0
2486,9.109,0
2487,9.112,0
2488,9.071,0
2489,9.068,0
2490,9.028,0
2491,9.095,0
2492,9.115,0
2493,9.097,0
2494,9.099,0
2495,9.147,0
2496,9.061,0
2497,9.07,0
2498,9.082,0
2499,9.036,0
2500,9.064,0
2501,9.049,0
2502,9.077,0
2503,9.052,0
2504,9.075,0
2505,9.105,0
2506,9.112,0
2507,9.085,0
2508,9.072,0
2509,9.107,0
2510,9.036,0
2511,9.071,0
2512,9.07,0
2513,9.125,0
2514,9.059,0
2515,9.062,0
2516,9.041,0
2517,9.105,0
2518,9.126,0
2519,9.09,0
2520,9.079,0
2521,9.097,0
2522,9.14,0
2523,9.034,0
2524,9.113,0
2525,9.108,0
2526,9.137,0
2527,9.059,0
2528,9.101,0
2529,9.064,0
2530,9.078,0
2531,9.074,0
2532,9.08,0
2533,9.086,0
2534,9.092,0
2535,9.081,0
2536,9.052,0
2537,9.053,0
2538,9.044,0
2539,9.141,0
2540,9.04,0
2541,9.061,0
2542,9.071,0
2543,9.058,0
2544,9.041,0
2545,9.061,0
2546,9.117,0
2547,9.187,0
2548,9.144,0
2549,9.028,0
2550,9.076,0
2551,9.114,0
2552,9.084,0
2553,9.072,0
2554,9.088,0
2555,9.112,0
2556,9.067,0
2557,9.048,0
2558,9.103,0
2559,9.023,0
2560,9.081,0
2561,9.067,0
2562,9.092,0
2563,9.065,0
2564,9.038,0
2565,9.101,0
2566,9.092,0
2567,9.055,0
2568,9.108,0
2569,9.111,0
2570,9.065,0
2571,9.141,0
2572,9.104,0
2573,9.055,0
2574,9.075,0
2575,9.08,0
2576,9.039,0
2577,9.05,0
2578,9.121,0
2579,9.081,0
2580,9.1,0
2581,9.022,0
2582,9.064,0
2583,9.036,0
2584,9.103,0
2585,9.033,0
2586,9.016,0
2587,9.105,0
2588,9.053,0
2589,9.019,0
2590,9.085,0
2591,9.09,0
2592,9.098,0
2593,9.09,0
2594,9.111,0
2595,9.145,0
2596,9.078,0
2597,9.137,0
2598,9.089,0
2599,9.073,0
2600,9.104,0
2601,9.062,0
2602,9.097,0
2603,9.025,0
2604,9.098,0
2605,9.115,0
2606,9.1,0
2607,9.027,0
2608,9.016,0
2609,9.075,0
2610,9.048,0
2611,9.07,0
2612,9.07,0
2613,9.071,0
2614,9.023,0
2615,9.058,0
2616,9.062,0
2617,9.065,0
2618,9.073,0
2619,9.096,0
2620,9.065,0
2621,9.07,0
2622,9.086,0
2623,9.068,0
2624,9.049,0
2625,9.088,0
2626,9.072,0
2627,9.058,0
2628,9.051,0
2629,9.093,0
2630,9.037,0
2631,9.069,0
2632,9.079,0
2633,9.123,0
2634,9.047,0
2635,9.082,0
2636,9.052,0
2637,9.112,0
2638,9.056,0
2639,9.103,0
2640,9.068,0
2641,9.055,0
2642,9.092,0
2643,9.022,0
2644,9.094,0
2645,9.099,0
2646,9.032,0
2647,9.079,0
2648,9.086,0
2649,9.188,0
2650,9.042,0
2651,9.101,0
2652,9.064,0
2653,9.11,0
2654,9.052,0
2655,9.105,0
2656,9.109,0
2657,9.091,0
2658,9.149,0
2659,9.083,0
2660,9.096,0
2661,9.097,0
2662,9.093,0
2663,9.071,0
2664,9.07,0
2665,9.078,0
2666,9.055,0
2667,9.112,0
2668,9.084,0
2669,9.059,0
2670,9.108,0
2671,9.051,0
2672,9.063,0
2673,9.047,0
2674,9.039,0
2675,9.074,0
2676,9.07,0
2677,9.093,0
2678,9.069,0
2679,9.078,0
2680,9.085,0
2681,9.118,0
2682,9.063,0
2683,9.002,0
2684,9.074,0
2685,9.096,0
2686,9.081,0
2687,9.005,0
2688,9.084,0
2689,9.094,0
2690,9.109,0
2691,9.102,0
2692,9.067,0
2693,9.064,0
2694,9.061,0
2695,9.079,0
2696,9.133,0
2697,9.058,0
2698,9.13,0
2699,9.02,0
2700,9.093,0
2701,9.061,0
2702,9.05,0
2703,9.07,0
2704,9.047,0
2705,9.094,0
2706,9.088,0
2707,9.077,0
2708,9.045,0
2709,9.104,0
2710,9.029,0
2711,9.032,0
2712,9.066,0
2713,9.055,0
2714,9.058,0
2715,9.085,0
2716,9.068,0
2717,9.109,0
2718,9.096,0
2719,9.093,0
2720,9.094,0
2721,9.058,0
2722,9.048,0
2723,9.034,0
2724,9.057,0
2725,9.028,0
2726,9.125,0
2727,9.051,0
2728,9.075,0
2729,9.052,0
2730,9.112,0
2731,9.096,0
2732,9.128,0
2733,9.098,0
2734,9.098,0
2735,9.048,0
2736,9.103,0
2737,9.048,0
2738,9.088,0
2739,9.058,0
2740,9.083,0
2741,9.03,0
2742,9.062,0
2743,9.086,0
2744,9.058,0
2745,9.085,0
2746,9.017,0
2747,9.072,0
2748,9.062,0
2749,9.099,0
2750,9.088,0
2751,9.088,0
2752,9.022,0
2753,9.031,0
2754,9.026,0
2755,9.053,0
2756,9.117,0
2757,9.07,0
2758,9.164,0
2759,9.037,0
2760,9.108,0
2761,9.062,0
2762,9.084,0
2763,9.064,0
2764,9.083,0
2765,9.08,0
2766,9.054,0
2767,9.037,0
2768,9.073,0
2769,9.119,0
2770,9.075,0
2771,9.108,0
2772,9.078,0
2773,9.139,0
2774,9.093,0
2775,9.046,0
2776,9.072,0
2777,9.072,0
2778,9.044,0
2779,9.035,0
2780,9.08,0
2781,9.137,0
2782,9.1,0
2783,9.053,0
2784,9.049,0
2785,9.155,0
2786,9.073,0
2787,9.136,0
2788,9.083,0
2789,9.096,0
2790,9.006,0
2791,9.094,0
2792,9.036,0
2793,9.063,0
2794,9.072,0
2795,9.053,0
2796,9.031,0
2797,9.064,0
2798,9.076,0
2799,9.088,0
2800,9.065,0
2801,9.082,0
2802,9.087,0
2803,9.1,0
2804,9.082,0
2805,9.072,0
2806,9.068,0
2807,9.005,0
2808,9.009,0
2809,9.027,0
2810,9.156,0
2811,9.089,0
2812,9.065,0
2813,9.148,0
2814,9.117,0
2815,9.044,0
2816,9.057,0
2817,9.066,0
2818,9.16,0
2819,9.085,0
2820,9.053,0
2821,9.075,0
2822,9.06,0
2823,9.053,0
2824,9.064,0
2825,9.099,0
2826,9.126,0
2827,9.091,0
2828,9.079,0
2829,9.049,0
2830,9.08,0
2831,9.031,0
2832,9.071,0
2833,9.083,0
2834,9.051,0
2835,9.039,0
2836,9.053,0
2837,9.071,0
2838,9.066,0
2839,9.065,0
2840,9.047,0
2841,9.138,0
2842,9.097,0
2843,9.088,0
2844,9.105,0
2845,9.079,0
2846,9.097,0
2847,9.088,0
2848,9.059,0
2849,9.082,0
2850,9.11,0
2851,9.024,0
2852,9.064,0
2853,9.104,0
2854,9.081,0
2855,9.047,0
2856,9.102,0
2857,9.112,0
2858,9.026,0
2859,9.117,0
2860,9.102,0
2861,9.111,0
2862,9.078,0
2863,9.064,0
2864,9.093,0
2865,9.047,0
2866,9.082,0
2867,9.058,0
2868,9.033,0
2869,9.09,0
2870,9.052,0
2871,9.055,0
2872,9.09,0
2873,9.103,0
2874,9.052,0
2875,9.079,0
2876,9.032,0
2877,9.057,0
2878,9.13,0
2879,9.06,0
2880,9.029,0
2881,9.055,0
2882,9.097,0
2883,9.059,0
2884,9.086,0
2885,9.133,0
2886,9.092,0
2887,9.078,0
2888,9.101,0
2889,9.121,0
2890,9.118,0
2891,9.025,0
2892,9.043,0
2893,9.095,0
2894,9.088,0
2895,9.037,0
2896,9.127,0
2897,9.059,0
2898,9.058,0
2899,9.052,0
2900,9.175,0
2901,9.118,0
2902,9.179,0
2903,9.041,0
2904,9.064,0
2905,9.072,0
2906,9.086,0
2907,9.048,0
2908,9.034,0
2909,9.062,0
2910,9.088,0
2911,9.042,0
2912,9.102,0
2913,9.058,0
2914,9.056,0
2915,9.182,0
2916,9.084,0
2917,9.101,0
2918,9.048,0
2919,9.11,0
2920,9.057,0
2921,9.065,0
2922,9.091,0
2923,9.053,0
2924,9.055,0
2925,9.058,0
2926,9.069,0
2927,9.021,0
2928,9.032,0
2929,9.095,0
2930,9.09,0
2931,9.085,0
2932,9.015,0
2933,9.05,0
2934,9.05,0
2935,9.108,0
2936,9.121,0
2937,9.069,0
2938,9.045,0
2939,9.081,0
2940,9.074,0
2941,9.063,0
2942,9.042,0
2943,9.069,0
2944,9.051,0
2945,9.147,0
2946,9.07,0
2947,9.094,0
2948,9.103,0
2949,9.042,0
2950,9.047,0
2951,9.05,0
2952,9.018,0
2953,9.057,0
2954,9.065,0
2955,9.129,0
2956,9.132,0
2957,9.046,0
2958,9.046,0
2959,9.092,0
2960,9.109,0
2961,9.132,0
2962,9.023,0
2963,9.04,0
2964,9.035,0
2965,9.13,0
2966,9.088,0
2967,9.047,0
2968,9.012,0
2969,9.107,0
2970,9.055,0
2971,9.13,0
2972,9.049,0
2973,9.051,0
2974,9.092,0
2975,9.044,0
2976,9.056,0
2977,9.05,0
2978,9.06,0
2979,9.071,0
2980,9.062,0
2981,9.046,0
2982,9.099,0
2983,9.073,0
2984,9.034,0
2985,9.128,0
2986,9.064,0
2987,9.091,0
2988,9.031,0
2989,9.082,0
2990,9.117,0
2991,9.103,0
2992,9.085,0
2993,9.091,0
2994,9.046,0
2995,9.074,0
2996,9.113,0
2997,9.084,0
2998,9.066,0
2999,9.11,0
3000,9.067,0
3001,9.073,0
3002,9.058,0
3003,9.139,0
3004,9.069,0
3005,9.054,0
3006,9.054,0
3007,9.098,0
3008,9.12,0
3009,9.079,0
3010,9.13,0
3011,9.062,0
3012,9.048,0
3013,9.092,0
3014,9.126,0
3015,9.081,0
3016,9.074,0
3017,9.064,0
3018,9.083,0
3019,9.063,0
3020,9.075,0
3021,9.096,0
3022,9.032,0
3023,9.046,0
3024,9.079,0
3025,9.067,0
3026,9.098,0
3027,9.035,0
3028,9.123,0
3029,9.061,0
3030,9.168,0
3031,9.068,0
3032,9.034,0
3033,9.109,0
3034,9.104,0
3035,9.072,0
3036,9.137,0
3037,9.121,0
3038,9.102,0
3039,9.061,0
3040,9.046,0
3041,9.046,0
3042,9.043,0
3043,9.106,0
3044,9.08,0
3045,9.164,0
3046,9.141,0
3047,9.05,0
3048,9.063,0
3049,9.052,0
3050,9.022,0
3051,9.127,0
3052,9.065,0
3053,9.079,0
3054,9.079,0
3055,9.055,0
3056,9.111,0
3057,9.051,0
3058,9.049,0
3059,9.139,0
3060,9.112,0
3061,9.129,0
3062,9.053,0
3063,9.086,0
3064,9.103,0
3065,9.031,0
3066,9.099,0
3067,9.137,0
3068,9.011,0
3069,9.095,0
3070,9.073,0
3071,9.067,0
3072,9.046,0
3073,9.088,0
3074,9.075,0
3075,9.091,0
3076,9.073,0
3077,9.09,0
3078,9.056,0
3079,9.105,0
3080,9.125,0
3081,9.098,0
3082,9.086,0
3083,9.074,0
3084,9.082,0
3085,9.096,0
3086,9.092,0
3087,9.086,0
3088,9.063,0
3089,9.1,0
3090,9.085,0
3091,9.081,0
3092,9.035,0
3093,9.022,0
3094,9.093,0
3095,9.124,0
3096,9.092,0
3097,9.106,0
3098,9.117,0
3099,9.062,0
3100,9.065,0
3101,9.089,0
3102,9.101,0
3103,9.097,0
3104,9.098,0
3105,9.033,0
3106,9.124,0
3107,9.053,0
3108,9.152,0
3109,9.06,0
3110,9.092,0
3111,9.068,0
3112,9.104,0
3113,9.021,0
3114,9.044,0
3115,9.087,0
3116,9.062,0
3117,9.084,0
3118,9.071,0
3119,9.128,0
3120,9.041,0
3121,9.05,0
3122,9.065,0
3123,9.092,0
3124,9.048,0
3125,9.054,0
3126,9.088,0
3127,9.094,0
3128,9.084,0
3129,9.088,0
3130,9.185,0
3131,9.046,0
3132,9.105,0
3133,9.075,0
3134,9.09,0
3135,9.092,0
3136,9.065,0
3137,9.087,0
3138,9.121,0
3139,9.005,0
3140,9.091,0
3141,9.053,0
3142,9.124,0
3143,9.094,0
3144,9.07,0
3145,9.086,0
3146,9.061,0
3147,9.067,0
3148,9.052,0
3149,9.106,0
3150,9.071,0
3151,9.073,0
3152,9.053,0
3153,9.063,0
3154,9.073,0
3155,9.039,0
3156,9.073,0
3157,9.051,0
3158,9.136,0
3159,9.046,0
3160,9.188,0
3161,9.037,0
3162,9.013,0
3163,9.065,0
3164,9.029,0
3165,9.065,0
3166,9.071,0
3167,9.105,0
3168,9.049,0
3169,9.024,0
3170,9.043,0
3171,9.073,0
3172,9.071,0
3173,9.118,0
3174,9.116,0
3175,9.049,0
3176,9.088,0
3177,9.029,0
3178,9.035,0
3179,9.074,0
3180,9.115,0
3181,9.078,0
3182,9.102,0
3183,9.071,0
3184,9.094,0
3185,9.079,0
3186,9.061,0
3187,9.084,0
3188,9.068,0
3189,9.082,0
3190,9.094,0
3191,9.057,0
3192,9.02,0
3193,9.072,0
3194,9.125,0
3195,9.119,0
3196,9.047,0
3197,9.058,0
3198,9.08,0
3199,9.054,0
3200,9.084,0
3201,9.056,0
3202,9.07,0
3203,9.111,0
3204,9.012,0
3205,9.022,0
3206,9.05,0
3207,9.064,0
3208,9.144,0
3209,9.093,0
3210,9.118,0
3211,9.046,0
3212,9.048,0
3213,9.118,0
3214,9.107,0
3215,9.067,0
3216,9.071,0
3217,9.079,0
3218,9.012,0
3219,9.105,0
3220,9.071,0
3221,9.068,0
3222,9.052,0
3223,9.11,0
3224,9.048,0
3225,9.031,0
3226,9.064,0
3227,9.081,0
3228,9.077,0
3229,9.077,0
3230,9.08,0
3231,9.073,0
3232,9.085,0
3233,9.094,0
3234,9.075,0
